Sourcefile	20210805 154301 Meng_500ms_CO2_wo_47_49.qmp
Exporttime	8/5/2021 04:01:12.927 PM

Start Time	8/5/2021 03:43:10.017 PM
End Time	8/5/2021 04:00:58.653 PM

		18			28			32			40			44			45			TP	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Pressure [mbar]	
8/5/2021 03:56:37.816 PM	807.799	7.250425e-011	8/5/2021 03:56:37.877 PM	807.860	1.689366e-010	8/5/2021 03:56:38.092 PM	808.075	4.449151e-012	8/5/2021 03:56:38.306 PM	808.290	4.029956e-012	8/5/2021 03:56:38.846 PM	808.829	7.072163e-012	8/5/2021 03:56:39.384 PM	809.368	8.404222e-014	8/5/2021 03:56:39.464 PM	809.447	6.336151e-009
8/5/2021 03:56:39.525 PM	809.508	7.232229e-011	8/5/2021 03:56:39.585 PM	809.569	1.713139e-010	8/5/2021 03:56:39.806 PM	809.789	4.364361e-012	8/5/2021 03:56:40.021 PM	810.004	3.955663e-012	8/5/2021 03:56:40.559 PM	810.542	7.036548e-012	8/5/2021 03:56:41.100 PM	811.083	7.986754e-014	8/5/2021 03:56:41.180 PM	811.163	6.365913e-009
8/5/2021 03:56:41.240 PM	811.224	7.340021e-011	8/5/2021 03:56:41.303 PM	811.286	1.698947e-010	8/5/2021 03:56:41.518 PM	811.501	4.248055e-012	8/5/2021 03:56:41.733 PM	811.716	4.057176e-012	8/5/2021 03:56:42.271 PM	812.254	6.963347e-012	8/5/2021 03:56:42.808 PM	812.792	9.194787e-014	8/5/2021 03:56:42.888 PM	812.872	6.336151e-009
8/5/2021 03:56:42.950 PM	812.933	7.333028e-011	8/5/2021 03:56:43.011 PM	812.995	1.706080e-010	8/5/2021 03:56:43.226 PM	813.210	4.182818e-012	8/5/2021 03:56:43.441 PM	813.425	4.130570e-012	8/5/2021 03:56:43.982 PM	813.965	6.946472e-012	8/5/2021 03:56:44.521 PM	814.505	8.159807e-014	8/5/2021 03:56:44.600 PM	814.584	6.336151e-009
8/5/2021 03:56:44.662 PM	814.645	7.270032e-011	8/5/2021 03:56:44.723 PM	814.707	1.691198e-010	8/5/2021 03:56:44.943 PM	814.926	4.285705e-012	8/5/2021 03:56:45.157 PM	815.140	3.840620e-012	8/5/2021 03:56:45.696 PM	815.680	7.020205e-012	8/5/2021 03:56:46.236 PM	816.219	8.697508e-014	8/5/2021 03:56:46.313 PM	816.297	6.336151e-009
8/5/2021 03:56:46.376 PM	816.359	7.314890e-011	8/5/2021 03:56:46.438 PM	816.421	1.701096e-010	8/5/2021 03:56:46.656 PM	816.640	4.295667e-012	8/5/2021 03:56:46.872 PM	816.855	4.002142e-012	8/5/2021 03:56:47.410 PM	817.394	7.032801e-012	8/5/2021 03:56:47.950 PM	817.933	7.932365e-014	8/5/2021 03:56:48.029 PM	818.012	6.336151e-009
8/5/2021 03:56:48.090 PM	818.074	7.189779e-011	8/5/2021 03:56:48.152 PM	818.136	1.704950e-010	8/5/2021 03:56:48.373 PM	818.356	4.334103e-012	8/5/2021 03:56:48.586 PM	818.570	4.044438e-012	8/5/2021 03:56:49.126 PM	819.109	6.910508e-012	8/5/2021 03:56:49.665 PM	819.649	8.138845e-014	8/5/2021 03:56:49.744 PM	819.728	6.336151e-009
8/5/2021 03:56:49.807 PM	819.790	7.294370e-011	8/5/2021 03:56:49.868 PM	819.851	1.696109e-010	8/5/2021 03:56:50.088 PM	820.071	4.464505e-012	8/5/2021 03:56:50.303 PM	820.286	3.915142e-012	8/5/2021 03:56:50.844 PM	820.827	6.912566e-012	8/5/2021 03:56:51.384 PM	821.367	9.082593e-014	8/5/2021 03:56:51.463 PM	821.446	6.306529e-009
8/5/2021 03:56:51.523 PM	821.507	7.282257e-011	8/5/2021 03:56:51.585 PM	821.569	1.688384e-010	8/5/2021 03:56:51.800 PM	821.784	4.380971e-012	8/5/2021 03:56:52.016 PM	821.999	4.039661e-012	8/5/2021 03:56:52.553 PM	822.537	7.002135e-012	8/5/2021 03:56:53.095 PM	823.078	9.303502e-014	8/5/2021 03:56:53.174 PM	823.157	6.336151e-009
8/5/2021 03:56:53.234 PM	823.218	7.202389e-011	8/5/2021 03:56:53.296 PM	823.280	1.709022e-010	8/5/2021 03:56:53.511 PM	823.494	4.385927e-012	8/5/2021 03:56:53.726 PM	823.709	4.090516e-012	8/5/2021 03:56:54.264 PM	824.248	7.003931e-012	8/5/2021 03:56:54.802 PM	824.786	8.286503e-014	8/5/2021 03:56:54.881 PM	824.865	6.365913e-009
8/5/2021 03:56:54.944 PM	824.927	7.298785e-011	8/5/2021 03:56:55.006 PM	824.989	1.699283e-010	8/5/2021 03:56:55.225 PM	825.209	4.194021e-012	8/5/2021 03:56:55.440 PM	825.424	4.037194e-012	8/5/2021 03:56:55.978 PM	825.962	7.056601e-012	8/5/2021 03:56:56.519 PM	826.502	8.238674e-014	8/5/2021 03:56:56.598 PM	826.581	6.365913e-009
8/5/2021 03:56:56.659 PM	826.643	7.234918e-011	8/5/2021 03:56:56.720 PM	826.704	1.699277e-010	8/5/2021 03:56:56.936 PM	826.919	4.417579e-012	8/5/2021 03:56:57.151 PM	827.134	4.076602e-012	8/5/2021 03:56:57.689 PM	827.673	7.005184e-012	8/5/2021 03:56:58.227 PM	828.211	8.381701e-014	8/5/2021 03:56:58.305 PM	828.289	6.365913e-009
8/5/2021 03:56:58.368 PM	828.351	7.366429e-011	8/5/2021 03:56:58.430 PM	828.413	1.701843e-010	8/5/2021 03:56:58.643 PM	828.627	4.353417e-012	8/5/2021 03:56:58.860 PM	828.843	4.130501e-012	8/5/2021 03:56:59.398 PM	829.381	6.891673e-012	8/5/2021 03:56:59.936 PM	829.920	7.969879e-014	8/5/2021 03:57:00.016 PM	830.000	6.365913e-009
8/5/2021 03:57:00.078 PM	830.061	7.272383e-011	8/5/2021 03:57:00.140 PM	830.123	1.686189e-010	8/5/2021 03:57:00.354 PM	830.338	4.341041e-012	8/5/2021 03:57:00.568 PM	830.551	4.049997e-012	8/5/2021 03:57:01.106 PM	831.090	6.968832e-012	8/5/2021 03:57:01.646 PM	831.629	7.676321e-014	8/5/2021 03:57:01.725 PM	831.708	6.336151e-009
8/5/2021 03:57:01.785 PM	831.769	7.300378e-011	8/5/2021 03:57:01.847 PM	831.830	1.686916e-010	8/5/2021 03:57:02.062 PM	832.045	4.316573e-012	8/5/2021 03:57:02.278 PM	832.261	3.977484e-012	8/5/2021 03:57:02.816 PM	832.800	7.146615e-012	8/5/2021 03:57:03.358 PM	833.341	8.533358e-014	8/5/2021 03:57:03.437 PM	833.420	6.336151e-009
8/5/2021 03:57:03.498 PM	833.482	7.253619e-011	8/5/2021 03:57:03.560 PM	833.543	1.695410e-010	8/5/2021 03:57:03.776 PM	833.759	4.325484e-012	8/5/2021 03:57:03.992 PM	833.975	4.015939e-012	8/5/2021 03:57:04.528 PM	834.512	6.882961e-012	8/5/2021 03:57:05.066 PM	835.050	8.373919e-014	8/5/2021 03:57:05.145 PM	835.129	6.336151e-009
8/5/2021 03:57:05.207 PM	835.190	7.311157e-011	8/5/2021 03:57:05.269 PM	835.252	1.695747e-010	8/5/2021 03:57:05.484 PM	835.467	4.358983e-012	8/5/2021 03:57:05.698 PM	835.682	4.053157e-012	8/5/2021 03:57:06.237 PM	836.220	6.992963e-012	8/5/2021 03:57:06.776 PM	836.760	9.126632e-014	8/5/2021 03:57:06.856 PM	836.840	6.336151e-009
8/5/2021 03:57:06.918 PM	836.901	7.265676e-011	8/5/2021 03:57:06.979 PM	836.963	1.692635e-010	8/5/2021 03:57:07.198 PM	837.181	4.297823e-012	8/5/2021 03:57:07.414 PM	837.397	4.040509e-012	8/5/2021 03:57:07.952 PM	837.935	6.883585e-012	8/5/2021 03:57:08.489 PM	838.473	8.243926e-014	8/5/2021 03:57:08.568 PM	838.552	6.365913e-009
8/5/2021 03:57:08.630 PM	838.613	7.229570e-011	8/5/2021 03:57:08.690 PM	838.674	1.719240e-010	8/5/2021 03:57:08.910 PM	838.893	4.344232e-012	8/5/2021 03:57:09.125 PM	839.108	3.993801e-012	8/5/2021 03:57:09.664 PM	839.647	7.011384e-012	8/5/2021 03:57:10.201 PM	840.185	6.746003e-014	8/5/2021 03:57:10.281 PM	840.265	6.365913e-009
8/5/2021 03:57:10.343 PM	840.326	7.189244e-011	8/5/2021 03:57:10.403 PM	840.387	1.689403e-010	8/5/2021 03:57:10.618 PM	840.602	4.225667e-012	8/5/2021 03:57:10.833 PM	840.817	4.112855e-012	8/5/2021 03:57:11.372 PM	841.355	7.033571e-012	8/5/2021 03:57:11.913 PM	841.897	8.253999e-014	8/5/2021 03:57:11.992 PM	841.976	6.306529e-009
8/5/2021 03:57:12.055 PM	842.038	7.327829e-011	8/5/2021 03:57:12.115 PM	842.099	1.696649e-010	8/5/2021 03:57:12.330 PM	842.314	4.155907e-012	8/5/2021 03:57:12.544 PM	842.528	4.028003e-012	8/5/2021 03:57:13.086 PM	843.069	6.950556e-012	8/5/2021 03:57:13.625 PM	843.609	6.554237e-014	8/5/2021 03:57:13.704 PM	843.688	6.336151e-009
8/5/2021 03:57:13.766 PM	843.749	7.292695e-011	8/5/2021 03:57:13.827 PM	843.811	1.703048e-010	8/5/2021 03:57:14.044 PM	844.027	4.408725e-012	8/5/2021 03:57:14.258 PM	844.242	3.984429e-012	8/5/2021 03:57:14.798 PM	844.781	6.980037e-012	8/5/2021 03:57:15.336 PM	845.320	8.540315e-014	8/5/2021 03:57:15.416 PM	845.399	6.365913e-009
8/5/2021 03:57:15.477 PM	845.460	7.268514e-011	8/5/2021 03:57:15.538 PM	845.522	1.712932e-010	8/5/2021 03:57:15.754 PM	845.738	4.408136e-012	8/5/2021 03:57:15.969 PM	845.953	4.069525e-012	8/5/2021 03:57:16.508 PM	846.491	6.945990e-012	8/5/2021 03:57:17.048 PM	847.032	7.998507e-014	8/5/2021 03:57:17.128 PM	847.111	6.306529e-009
8/5/2021 03:57:17.189 PM	847.172	7.200448e-011	8/5/2021 03:57:17.249 PM	847.233	1.694790e-010	8/5/2021 03:57:17.469 PM	847.452	4.357598e-012	8/5/2021 03:57:17.683 PM	847.667	4.033620e-012	8/5/2021 03:57:18.222 PM	848.205	7.089501e-012	8/5/2021 03:57:18.761 PM	848.745	8.480280e-014	8/5/2021 03:57:18.840 PM	848.824	6.336151e-009
8/5/2021 03:57:18.903 PM	848.886	7.406437e-011	8/5/2021 03:57:18.965 PM	848.948	1.706870e-010	8/5/2021 03:57:19.181 PM	849.164	4.290462e-012	8/5/2021 03:57:19.397 PM	849.380	4.137233e-012	8/5/2021 03:57:19.935 PM	849.918	6.877159e-012	8/5/2021 03:57:20.476 PM	850.459	9.589582e-014	8/5/2021 03:57:20.554 PM	850.538	6.365913e-009
8/5/2021 03:57:20.616 PM	850.599	7.342132e-011	8/5/2021 03:57:20.678 PM	850.661	1.690193e-010	8/5/2021 03:57:20.892 PM	850.875	4.333498e-012	8/5/2021 03:57:21.105 PM	851.089	4.029710e-012	8/5/2021 03:57:21.647 PM	851.630	6.921731e-012	8/5/2021 03:57:22.185 PM	852.169	7.407671e-014	8/5/2021 03:57:22.264 PM	852.248	6.365913e-009
8/5/2021 03:57:22.327 PM	852.310	7.250873e-011	8/5/2021 03:57:22.389 PM	852.372	1.703113e-010	8/5/2021 03:57:22.604 PM	852.587	4.229332e-012	8/5/2021 03:57:22.818 PM	852.802	4.093905e-012	8/5/2021 03:57:23.359 PM	853.342	6.982743e-012	8/5/2021 03:57:23.900 PM	853.883	8.981962e-014	8/5/2021 03:57:23.978 PM	853.962	6.336151e-009
8/5/2021 03:57:24.040 PM	854.023	7.208202e-011	8/5/2021 03:57:24.102 PM	854.085	1.698090e-010	8/5/2021 03:57:24.320 PM	854.304	4.322293e-012	8/5/2021 03:57:24.535 PM	854.518	4.091239e-012	8/5/2021 03:57:25.074 PM	855.058	6.900982e-012	8/5/2021 03:57:25.615 PM	855.598	7.469082e-014	8/5/2021 03:57:25.694 PM	855.677	6.336151e-009
8/5/2021 03:57:25.754 PM	855.738	7.237853e-011	8/5/2021 03:57:25.816 PM	855.800	1.707744e-010	8/5/2021 03:57:26.032 PM	856.015	4.226868e-012	8/5/2021 03:57:26.247 PM	856.230	4.102648e-012	8/5/2021 03:57:26.786 PM	856.770	6.908650e-012	8/5/2021 03:57:27.328 PM	857.311	8.014740e-014	8/5/2021 03:57:27.406 PM	857.389	6.336151e-009
8/5/2021 03:57:27.468 PM	857.451	7.220004e-011	8/5/2021 03:57:27.528 PM	857.512	1.689867e-010	8/5/2021 03:57:27.744 PM	857.728	4.330680e-012	8/5/2021 03:57:27.960 PM	857.943	4.005721e-012	8/5/2021 03:57:28.497 PM	858.481	6.970169e-012	8/5/2021 03:57:29.040 PM	859.023	7.897909e-014	8/5/2021 03:57:29.119 PM	859.102	6.336151e-009
8/5/2021 03:57:29.180 PM	859.163	7.285984e-011	8/5/2021 03:57:29.240 PM	859.224	1.686141e-010	8/5/2021 03:57:29.456 PM	859.439	4.343062e-012	8/5/2021 03:57:29.671 PM	859.654	3.995651e-012	8/5/2021 03:57:30.209 PM	860.193	6.817172e-012	8/5/2021 03:57:30.750 PM	860.733	7.945670e-014	8/5/2021 03:57:30.829 PM	860.812	6.365913e-009
8/5/2021 03:57:30.889 PM	860.873	7.316840e-011	8/5/2021 03:57:30.952 PM	860.935	1.695038e-010	8/5/2021 03:57:31.171 PM	861.155	4.538703e-012	8/5/2021 03:57:31.386 PM	861.370	3.959844e-012	8/5/2021 03:57:31.926 PM	861.909	6.997686e-012	8/5/2021 03:57:32.465 PM	862.449	8.984378e-014	8/5/2021 03:57:32.544 PM	862.528	6.336151e-009
8/5/2021 03:57:32.606 PM	862.589	7.389354e-011	8/5/2021 03:57:32.668 PM	862.651	1.698385e-010	8/5/2021 03:57:32.882 PM	862.866	4.562811e-012	8/5/2021 03:57:33.097 PM	863.081	4.133614e-012	8/5/2021 03:57:33.637 PM	863.620	6.916759e-012	8/5/2021 03:57:34.175 PM	864.158	7.254823e-014	8/5/2021 03:57:34.258 PM	864.242	6.306529e-009
8/5/2021 03:57:34.320 PM	864.303	7.343228e-011	8/5/2021 03:57:34.382 PM	864.365	1.713844e-010	8/5/2021 03:57:34.597 PM	864.580	4.343470e-012	8/5/2021 03:57:34.813 PM	864.796	4.104369e-012	8/5/2021 03:57:35.351 PM	865.334	6.992219e-012	8/5/2021 03:57:35.890 PM	865.874	7.133100e-014	8/5/2021 03:57:35.969 PM	865.953	6.336151e-009
8/5/2021 03:57:36.031 PM	866.014	7.277903e-011	8/5/2021 03:57:36.092 PM	866.075	1.702857e-010	8/5/2021 03:57:36.306 PM	866.290	4.219207e-012	8/5/2021 03:57:36.520 PM	866.504	4.142245e-012	8/5/2021 03:57:37.062 PM	867.045	7.050405e-012	8/5/2021 03:57:37.600 PM	867.584	8.318034e-014	8/5/2021 03:57:37.680 PM	867.664	6.365913e-009
8/5/2021 03:57:37.742 PM	867.725	7.306670e-011	8/5/2021 03:57:37.804 PM	867.787	1.698654e-010	8/5/2021 03:57:38.017 PM	868.001	4.349044e-012	8/5/2021 03:57:38.232 PM	868.216	4.109828e-012	8/5/2021 03:57:38.773 PM	868.756	7.013597e-012	8/5/2021 03:57:39.312 PM	869.295	7.825354e-014	8/5/2021 03:57:39.390 PM	869.373	6.336151e-009
8/5/2021 03:57:39.452 PM	869.435	7.237030e-011	8/5/2021 03:57:39.512 PM	869.496	1.695795e-010	8/5/2021 03:57:39.728 PM	869.712	4.395002e-012	8/5/2021 03:57:39.944 PM	869.928	4.066585e-012	8/5/2021 03:57:40.482 PM	870.466	6.950749e-012	8/5/2021 03:57:41.024 PM	871.008	7.195489e-014	8/5/2021 03:57:41.103 PM	871.086	6.336151e-009
8/5/2021 03:57:41.165 PM	871.148	7.234614e-011	8/5/2021 03:57:41.225 PM	871.209	1.701011e-010	8/5/2021 03:57:41.440 PM	871.424	4.375480e-012	8/5/2021 03:57:41.656 PM	871.640	4.117672e-012	8/5/2021 03:57:42.197 PM	872.180	6.749113e-012	8/5/2021 03:57:42.735 PM	872.718	8.694512e-014	8/5/2021 03:57:42.815 PM	872.798	6.395814e-009
8/5/2021 03:57:42.876 PM	872.859	7.272605e-011	8/5/2021 03:57:42.937 PM	872.921	1.709754e-010	8/5/2021 03:57:43.153 PM	873.137	4.381752e-012	8/5/2021 03:57:43.369 PM	873.353	4.120595e-012	8/5/2021 03:57:43.909 PM	873.892	6.982923e-012	8/5/2021 03:57:44.449 PM	874.433	7.992459e-014	8/5/2021 03:57:44.528 PM	874.512	6.336151e-009
8/5/2021 03:57:44.591 PM	874.574	7.330138e-011	8/5/2021 03:57:44.652 PM	874.635	1.700933e-010	8/5/2021 03:57:44.866 PM	874.850	4.353133e-012	8/5/2021 03:57:45.081 PM	875.065	4.123529e-012	8/5/2021 03:57:45.619 PM	875.603	7.063614e-012	8/5/2021 03:57:46.159 PM	876.142	7.911152e-014	8/5/2021 03:57:46.238 PM	876.221	6.336151e-009
8/5/2021 03:57:46.298 PM	876.282	7.254043e-011	8/5/2021 03:57:46.360 PM	876.344	1.698752e-010	8/5/2021 03:57:46.579 PM	876.563	4.251416e-012	8/5/2021 03:57:46.796 PM	876.779	4.100475e-012	8/5/2021 03:57:47.336 PM	877.319	6.877741e-012	8/5/2021 03:57:47.877 PM	877.860	7.078900e-014	8/5/2021 03:57:47.955 PM	877.939	6.336151e-009
8/5/2021 03:57:48.017 PM	878.001	7.148170e-011	8/5/2021 03:57:48.079 PM	878.062	1.700991e-010	8/5/2021 03:57:48.298 PM	878.282	4.361952e-012	8/5/2021 03:57:48.512 PM	878.496	4.012079e-012	8/5/2021 03:57:49.053 PM	879.036	6.925688e-012	8/5/2021 03:57:49.592 PM	879.576	7.584699e-014	8/5/2021 03:57:49.679 PM	879.662	6.365913e-009
8/5/2021 03:57:49.741 PM	879.724	7.292534e-011	8/5/2021 03:57:49.802 PM	879.786	1.676770e-010	8/5/2021 03:57:50.016 PM	880.000	4.280807e-012	8/5/2021 03:57:50.231 PM	880.214	4.114081e-012	8/5/2021 03:57:50.769 PM	880.753	6.916144e-012	8/5/2021 03:57:51.310 PM	881.293	8.448757e-014	8/5/2021 03:57:51.392 PM	881.375	6.336151e-009
8/5/2021 03:57:51.454 PM	881.437	7.397379e-011	8/5/2021 03:57:51.514 PM	881.498	1.685532e-010	8/5/2021 03:57:51.729 PM	881.713	4.343536e-012	8/5/2021 03:57:51.944 PM	881.928	4.086353e-012	8/5/2021 03:57:52.483 PM	882.467	7.065119e-012	8/5/2021 03:57:53.025 PM	883.009	8.247132e-014	8/5/2021 03:57:53.105 PM	883.089	6.336151e-009
8/5/2021 03:57:53.167 PM	883.150	7.282989e-011	8/5/2021 03:57:53.228 PM	883.211	1.698679e-010	8/5/2021 03:57:53.442 PM	883.426	4.231358e-012	8/5/2021 03:57:53.657 PM	883.641	4.078995e-012	8/5/2021 03:57:54.195 PM	884.179	6.986570e-012	8/5/2021 03:57:54.734 PM	884.717	9.123823e-014	8/5/2021 03:57:54.813 PM	884.796	6.277045e-009
8/5/2021 03:57:54.874 PM	884.858	7.302153e-011	8/5/2021 03:57:54.936 PM	884.920	1.701599e-010	8/5/2021 03:57:55.152 PM	885.135	4.350779e-012	8/5/2021 03:57:55.366 PM	885.349	3.947074e-012	8/5/2021 03:57:55.904 PM	885.887	6.933910e-012	8/5/2021 03:57:56.444 PM	886.427	7.565315e-014	8/5/2021 03:57:56.524 PM	886.507	6.336151e-009
8/5/2021 03:57:56.584 PM	886.568	7.266587e-011	8/5/2021 03:57:56.647 PM	886.630	1.704249e-010	8/5/2021 03:57:56.864 PM	886.848	4.324685e-012	8/5/2021 03:57:57.080 PM	887.063	4.228486e-012	8/5/2021 03:57:57.618 PM	887.602	6.949641e-012	8/5/2021 03:57:58.157 PM	888.140	7.891223e-014	8/5/2021 03:57:58.240 PM	888.223	6.277045e-009
8/5/2021 03:57:58.301 PM	888.284	7.299052e-011	8/5/2021 03:57:58.362 PM	888.346	1.707008e-010	8/5/2021 03:57:58.576 PM	888.559	4.349488e-012	8/5/2021 03:57:58.791 PM	888.774	3.947350e-012	8/5/2021 03:57:59.329 PM	889.313	6.810486e-012	8/5/2021 03:57:59.870 PM	889.853	8.832616e-014	8/5/2021 03:57:59.949 PM	889.932	6.365913e-009
8/5/2021 03:58:00.010 PM	889.994	7.142602e-011	8/5/2021 03:58:00.072 PM	890.055	1.703406e-010	8/5/2021 03:58:00.286 PM	890.269	4.235040e-012	8/5/2021 03:58:00.501 PM	890.484	3.994571e-012	8/5/2021 03:58:01.040 PM	891.023	6.908652e-012	8/5/2021 03:58:01.577 PM	891.561	9.004576e-014	8/5/2021 03:58:01.664 PM	891.647	6.306529e-009
8/5/2021 03:58:01.725 PM	891.708	7.244765e-011	8/5/2021 03:58:01.785 PM	891.769	1.686864e-010	8/5/2021 03:58:02.001 PM	891.985	4.466058e-012	8/5/2021 03:58:02.216 PM	892.199	3.980840e-012	8/5/2021 03:58:02.752 PM	892.736	6.968235e-012	8/5/2021 03:58:03.293 PM	893.276	8.110914e-014	8/5/2021 03:58:03.372 PM	893.355	6.336151e-009
8/5/2021 03:58:03.432 PM	893.416	7.290835e-011	8/5/2021 03:58:03.494 PM	893.477	1.718093e-010	8/5/2021 03:58:03.709 PM	893.692	4.340314e-012	8/5/2021 03:58:03.922 PM	893.906	4.052484e-012	8/5/2021 03:58:04.463 PM	894.446	6.903954e-012	8/5/2021 03:58:05.002 PM	894.986	7.961147e-014	8/5/2021 03:58:05.081 PM	895.065	6.365913e-009
8/5/2021 03:58:05.143 PM	895.126	7.199969e-011	8/5/2021 03:58:05.203 PM	895.187	1.701587e-010	8/5/2021 03:58:05.420 PM	895.403	4.257006e-012	8/5/2021 03:58:05.634 PM	895.618	4.051270e-012	8/5/2021 03:58:06.175 PM	896.158	6.967242e-012	8/5/2021 03:58:06.712 PM	896.695	7.298895e-014	8/5/2021 03:58:06.792 PM	896.775	6.336151e-009
8/5/2021 03:58:06.853 PM	896.836	7.265340e-011	8/5/2021 03:58:06.914 PM	896.898	1.716067e-010	8/5/2021 03:58:07.128 PM	897.112	4.241379e-012	8/5/2021 03:58:07.343 PM	897.326	4.123870e-012	8/5/2021 03:58:07.880 PM	897.864	7.010052e-012	8/5/2021 03:58:08.422 PM	898.405	8.150437e-014	8/5/2021 03:58:08.501 PM	898.484	6.336151e-009
8/5/2021 03:58:08.562 PM	898.546	7.370315e-011	8/5/2021 03:58:08.624 PM	898.608	1.703443e-010	8/5/2021 03:58:08.838 PM	898.821	4.386432e-012	8/5/2021 03:58:09.053 PM	899.036	4.048822e-012	8/5/2021 03:58:09.592 PM	899.576	6.926905e-012	8/5/2021 03:58:10.130 PM	900.114	7.176899e-014	8/5/2021 03:58:10.210 PM	900.194	6.306529e-009
8/5/2021 03:58:10.272 PM	900.255	7.342119e-011	8/5/2021 03:58:10.334 PM	900.317	1.721447e-010	8/5/2021 03:58:10.550 PM	900.533	4.376337e-012	8/5/2021 03:58:10.766 PM	900.749	4.021926e-012	8/5/2021 03:58:11.304 PM	901.287	6.964592e-012	8/5/2021 03:58:11.845 PM	901.828	8.289163e-014	8/5/2021 03:58:11.923 PM	901.907	6.365913e-009
8/5/2021 03:58:11.984 PM	901.968	7.329785e-011	8/5/2021 03:58:12.047 PM	902.030	1.716711e-010	8/5/2021 03:58:12.262 PM	902.245	4.291699e-012	8/5/2021 03:58:12.477 PM	902.460	4.233466e-012	8/5/2021 03:58:13.016 PM	902.999	7.063625e-012	8/5/2021 03:58:13.554 PM	903.538	8.421956e-014	8/5/2021 03:58:13.641 PM	903.625	6.336151e-009
8/5/2021 03:58:13.703 PM	903.686	7.328942e-011	8/5/2021 03:58:13.765 PM	903.748	1.704370e-010	8/5/2021 03:58:13.978 PM	903.962	4.350613e-012	8/5/2021 03:58:14.193 PM	904.177	4.007131e-012	8/5/2021 03:58:14.732 PM	904.715	6.899314e-012	8/5/2021 03:58:15.271 PM	905.254	9.617903e-014	8/5/2021 03:58:15.352 PM	905.336	6.306529e-009
8/5/2021 03:58:15.415 PM	905.398	7.262348e-011	8/5/2021 03:58:15.477 PM	905.460	1.698257e-010	8/5/2021 03:58:15.690 PM	905.674	4.319858e-012	8/5/2021 03:58:15.904 PM	905.888	4.023495e-012	8/5/2021 03:58:16.442 PM	906.426	6.959321e-012	8/5/2021 03:58:16.983 PM	906.966	8.229121e-014	8/5/2021 03:58:17.071 PM	907.054	6.306529e-009
8/5/2021 03:58:17.133 PM	907.116	7.263794e-011	8/5/2021 03:58:17.193 PM	907.177	1.670477e-010	8/5/2021 03:58:17.408 PM	907.392	4.364801e-012	8/5/2021 03:58:17.624 PM	907.608	3.956290e-012	8/5/2021 03:58:18.165 PM	908.148	6.998221e-012	8/5/2021 03:58:18.704 PM	908.687	8.082256e-014	8/5/2021 03:58:18.783 PM	908.766	6.336151e-009
8/5/2021 03:58:18.845 PM	908.828	7.252986e-011	8/5/2021 03:58:18.905 PM	908.889	1.711583e-010	8/5/2021 03:58:19.120 PM	909.104	4.325360e-012	8/5/2021 03:58:19.336 PM	909.319	4.059002e-012	8/5/2021 03:58:19.873 PM	909.857	6.943998e-012	8/5/2021 03:58:20.416 PM	910.399	7.944206e-014	8/5/2021 03:58:20.495 PM	910.478	6.306529e-009
8/5/2021 03:58:20.556 PM	910.539	7.320303e-011	8/5/2021 03:58:20.616 PM	910.600	1.697116e-010	8/5/2021 03:58:20.832 PM	910.815	4.295636e-012	8/5/2021 03:58:21.046 PM	911.029	4.052071e-012	8/5/2021 03:58:21.585 PM	911.569	7.014410e-012	8/5/2021 03:58:22.126 PM	912.109	7.502140e-014	8/5/2021 03:58:22.205 PM	912.188	6.306529e-009
8/5/2021 03:58:22.266 PM	912.250	7.318478e-011	8/5/2021 03:58:22.328 PM	912.312	1.700375e-010	8/5/2021 03:58:22.549 PM	912.532	4.255820e-012	8/5/2021 03:58:22.765 PM	912.748	3.988859e-012	8/5/2021 03:58:23.303 PM	913.286	7.018715e-012	8/5/2021 03:58:23.845 PM	913.828	7.534214e-014	8/5/2021 03:58:23.923 PM	913.907	6.336151e-009
8/5/2021 03:58:23.984 PM	913.968	7.185676e-011	8/5/2021 03:58:24.047 PM	914.030	1.714165e-010	8/5/2021 03:58:24.262 PM	914.245	4.304082e-012	8/5/2021 03:58:24.476 PM	914.459	4.191557e-012	8/5/2021 03:58:25.017 PM	915.001	6.930179e-012	8/5/2021 03:58:25.558 PM	915.541	8.011226e-014	8/5/2021 03:58:25.638 PM	915.621	6.365913e-009
8/5/2021 03:58:25.698 PM	915.682	7.299043e-011	8/5/2021 03:58:25.760 PM	915.744	1.720987e-010	8/5/2021 03:58:25.976 PM	915.960	4.283397e-012	8/5/2021 03:58:26.192 PM	916.176	4.060313e-012	8/5/2021 03:58:26.729 PM	916.713	6.898662e-012	8/5/2021 03:58:27.270 PM	917.253	8.610302e-014	8/5/2021 03:58:27.350 PM	917.333	6.336151e-009
8/5/2021 03:58:27.410 PM	917.394	7.280754e-011	8/5/2021 03:58:27.472 PM	917.455	1.700910e-010	8/5/2021 03:58:27.692 PM	917.675	4.180729e-012	8/5/2021 03:58:27.905 PM	917.889	3.974070e-012	8/5/2021 03:58:28.446 PM	918.429	6.980777e-012	8/5/2021 03:58:28.984 PM	918.967	8.153094e-014	8/5/2021 03:58:29.063 PM	919.046	6.336151e-009
