time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,cyt_CO2
4798.1,17.423927804654856,2566.9115959872606,351.77945149755294,3.544592588497302e-18,4.3156562037442285e-19,3.11302696812288e-18,15.3678540873265
4801.691,17.41337198984822,2566.8042302917956,351.8973730078243,3.5461940408941005e-18,4.316285321183637e-19,3.1145655087757365e-18,15.356282106250898
4805.282,17.402938316235367,2566.6966955905887,352.0153413826441,3.547751499880791e-18,4.3164554343956966e-19,3.1161059564412217e-18,15.344831006836614
4808.873,17.39262438415721,2566.5889953321994,352.1333555731118,3.5492679822540635e-18,4.316198904416922e-19,3.117648091812371e-18,15.333498534271126
4812.463,17.38242785089383,2566.481132760376,352.25141467819856,3.550746320356941e-18,4.315546651228914e-19,3.1191916552340502e-18,15.322282517330015
4816.058,17.372346431031776,2566.3731109218393,352.3695179365972,3.552189146820551e-18,4.314527988902534e-19,3.1207363479302978e-18,15.311180867933611
4819.653,17.36237789678168,2566.2649326748533,352.48766471783335,3.5535988798976596e-18,4.3131704661267635e-19,3.122281833284983e-18,15.30019158061879
4823.238,17.35252007824466,2566.15660069856,352.6058545126636,3.554977709460834e-18,4.311499712847609e-19,3.1238277381760723e-18,15.28931273192411
4826.823,17.342770863626306,2566.0481175030527,352.72408692278896,3.556327583736137e-18,4.309539293728031e-19,3.125373654363334e-18,15.27854247968727
4830.407,17.333128199396906,2565.939485440155,352.84236164991665,3.557650196840634e-18,4.307310569114833e-19,3.126919139929151e-18,15.267879062253698
4833.998,17.323590090396557,2565.8307067148644,352.9606784842074,3.558946977189661e-18,4.3048325641780186e-19,3.1284637207718583e-18,15.257320797595366
4837.596,17.314154599884155,2565.721783397442,353.07903729214195,3.560219076836415e-18,4.3021218468567387e-19,3.1300068921507403e-18,15.246866082339348
4841.187,17.304819849528748,2565.612717436086,353.1974380038535,3.561467361803494e-18,4.2991924152181874e-19,3.1315481202816762e-18,15.236513390705285
4844.782999999999,17.295584019342616,2565.5035106701594,353.31588059996614,3.5626924034620144e-18,4.2960555948010847e-19,3.133086843981906e-18,15.22626127335214
4848.380999999999,17.28644534755465,2565.394164843925,353.43436509798863,3.56389447101068e-18,4.2927199464815663e-19,3.1346224763625234e-18,15.21610835613373
4851.973,17.277402130423372,2565.284681620734,353.55289153831103,3.5650735251026266e-18,4.2891911853595476e-19,3.1361544065666717e-18,15.206053338763718
4855.567,17.268452721988663,2565.175062597622,353.6714599698576,3.566229212204204e-18,4.2854721068418337e-19,3.1376820015200196e-18,15.19609499341119
4859.16,17.259595533761516,2565.0653093202604,353.79007043544624,3.567360860414169e-18,4.281562526765602e-19,3.1392046077376084e-18,15.186232163197039
4862.7570000000005,17.2508290343512,2564.955423298202,353.90872295691497,3.568467476759632e-18,4.277459235765915e-19,3.1407215531830398e-18,15.17646376059317
4866.34,17.24215174902933,2564.8454060203712,354.02741752006756,3.569547745980486e-18,4.2731559680453638e-19,3.1422321491759494e-18,15.166788765726755
4869.927,17.23356225924094,2564.7352589709194,354.1461540593079,3.5706000308093695e-18,4.26864338470697e-19,3.1437356923386724e-18,15.157206224605565
4873.52,17.225059202047127,2564.624983645112,354.2649324423089,3.571622373749199e-18,4.2639090716469747e-19,3.145231466584502e-18,15.147715247247422
4877.1140000000005,17.216641269499412,2564.514581565198,354.3837524547706,3.5726125003456835e-18,4.2589375520291193e-19,3.1467187451427716e-18,15.138315005717063
4880.707,17.208307207946348,2564.404054296193,354.50261378532883,3.573567823947039e-18,4.2537103133126827e-19,3.1481967926157714e-18,15.129004732074185
