time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,srf_CO2,srf_HCO3,Uc_M,Ub_M,cyt_CO2
6690.722,20.69726661852234,2385.0034681604743,380.60890848950356,4.049714851024661e-18,4.201026232916475e-18,-1.5131138189181442e-19,20.702819575720625,2384.7158057336333,-1.8373369928987107e-19,4.233448550314531e-18,20.81775470256106
6694.307,20.69751840356911,2384.9048715358,380.7072533291312,4.053388657724383e-18,4.207533652045521e-18,-1.5414499432113883e-19,20.703175351150268,2384.6167635178404,-1.8675781680191688e-19,4.240146474526299e-18,20.820002223115146
6697.894,20.697826252516887,2384.80613277196,380.8056842440232,4.056979191086375e-18,4.213968473590272e-18,-1.5698928250389708e-19,20.703587582269044,2384.5175841339524,-1.8980170042725063e-19,4.2467808915136254e-18,20.82231856410553
6701.478,20.698189263556884,2384.7072552661675,380.9041987387758,4.060490755996378e-18,4.220332067627787e-18,-1.598413116314099e-19,20.704055259563987,2384.4182708853664,-1.9286225152799768e-19,4.2533530075243755e-18,20.824700777657707
6705.068,20.698606468939836,2384.608242353825,381.0027944457353,4.063927865165648e-18,4.226626002105109e-18,-1.6269813693946024e-19,20.704577307216304,2384.3188270001224,-1.959363511551072e-19,4.259864216320756e-18,20.827145836885624
6708.65,20.699076836182883,2384.5090973008096,381.1014691315078,4.0672952302085464e-18,4.232852039314853e-18,-1.6555680910630667e-19,20.705152584506354,2384.2192556234245,-1.9902086567833465e-19,4.2663160958868805e-18,20.829650640818517
6712.234,20.699599269414026,2384.4098232958886,381.20022070319743,4.0705977520125295e-18,4.2390121316793754e-18,-1.68414379666847e-19,20.70577988735679,2384.1195598103495,-2.021126524539149e-19,4.272710404466444e-18,20.832212019489493
6715.823,20.700172610850124,2384.3104234432976,381.29904721435264,4.073840510424293e-18,4.245108416851603e-18,-1.7126790642731002e-19,20.706457950009277,2384.0197425187594,-2.0520856551355926e-19,4.279049075937852e-18,20.834826739171
6719.404,20.70079564240387,2384.2109007554823,381.397946870614,4.077028753276133e-18,4.2511432121412815e-18,-1.7411445886514782e-19,20.70718544682963,2383.9198066024223,-2.0830546125861054e-19,4.285334214534744e-18,20.83749150774196
6722.986999999999,20.701467087415374,2384.1112581460407,381.4969180350439,4.080167884779027e-18,4.257119008278269e-18,-1.769511234992409e-19,20.707960994236487,2383.819754804387,-2.1140020414366353e-19,4.291568088922691e-18,20.840202980171863
6726.58,20.702185612503023,2384.0114984228712,381.5959592331258,4.083263453309615e-18,4.263038462525131e-18,-1.7977500921551696e-19,20.708783152747603,2383.7195897505953,-2.144896723338113e-19,4.297753125643425e-18,20.84295776410595
6730.169,20.702949829528777,2383.9116242815494,381.695069157422,4.086321138620455e-18,4.268904391154327e-18,-1.825832525338733e-19,20.709650429138453,2383.619313943783,-2.1757076332052794e-19,4.3038919019409825e-18,20.845752425536855
6733.762,20.703758297672252,2383.811638298958,381.7942466718703,4.089346738504252e-18,4.274719761306508e-18,-1.8537302280225563e-19,20.710561278706905,2383.5189297576576,-2.2064039948104353e-19,4.309987137985296e-18,20.848583494546958
6737.348000000001,20.704609525608024,2383.711542927177,381.89349081571464,4.092346154943924e-18,4.280487682248455e-18,-1.8814152730453157e-19,20.711514107638003,2383.4184394313957,-2.2369553356687603e-19,4.3160416885107985e-18,20.851447471106535
6740.927,20.705501973780386,2383.6113404876724,381.99280080704733,4.09532537978239e-18,4.286211396051401e-18,-1.908860162690119e-19,20.712507275462517,2383.3178450644637,-2.2673315410735094e-19,4.322058533889741e-18,20.8543408309125
6744.515,20.706434056769442,2383.511033165772,382.0921760459588,4.0982904799468515e-18,4.29189426771205e-18,-1.9360378776519813e-19,20.713539097602748,2383.217148611774,-2.2975029071464907e-19,4.3280407706615006e-18,20.857260031252782
6748.1,20.70740414574254,2383.4106230054813,382.19161611727645,4.101247582264261e-18,4.297539774740908e-18,-1.9629219247664713e-19,20.714607847999115,2383.116351879212,-2.327440192772047e-19,4.333991601541465e-18,20.86020151688168
6751.684,20.708410570984565,2383.3101119046314,382.2911207928844,4.104202857905554e-18,4.303151496244054e-18,-1.9894863833850012e-19,20.715711761810645,2383.0154565195317,-2.35711467028915e-19,4.339914324934468e-18,20.863161725891388
6755.271,20.70945162450089,2383.209501610387,382.3906900336122,4.107162506497802e-18,4.3087331015267175e-18,-2.0157059502891639e-19,20.71684903818275,2382.914464028645,-2.3864981748233095e-19,4.345812323980132e-18,20.866137095565758
6758.86,20.71052556268633,2383.1087937151333,382.4903239906808,4.110132739944798e-18,4.31428833824878e-18,-2.0415559830398134e-19,20.71801784307527,2382.813375742318,-2.415563152142612e-19,4.35168905515906e-18,20.869124068201984
6762.444,20.711630609053607,2383.0079896527486,382.590023006698,4.113119765997507e-18,4.319821020164037e-18,-2.0670125416652982e-19,20.71921631214393,2382.7121928332854,-2.444282704931336e-19,4.3575480364906414e-18,20.872119096886724
6766.031,20.712764957014652,2382.907090695292,382.68978761619354,4.11612977161739e-18,4.325335014477181e-18,-2.092052428597907e-19,20.720442553668203,2382.6109163088017,-2.4726306373790693e-19,4.363392835355297e-18,20.875118651213242
6769.618,20.71392677270816,2382.8060979501083,382.7896185456838,4.119168920670063e-18,4.3308342410030775e-18,-2.1166532033301495e-19,20.721694651432646,2382.509547007805,-2.5005814744205516e-19,4.369227068112118e-18,20.878119221366298
6773.1990000000005,20.715114197866633,2382.705012357371,382.8895167132626,4.122243330087029e-18,4.336322653044407e-18,-2.1407932295737784e-19,20.722970667767022,2382.408085599769,-2.528110513707041e-19,4.375054381457732e-18,20.881117324413353
6776.7880000000005,20.716325352716485,2382.603834688077,382.98948322770684,4.125359046482067e-18,4.341804218436602e-18,-2.164451719545355e-19,20.724268646608927,2382.306532583996,-2.5551938747338523e-19,4.380878433955452e-18,20.884109510440393
6780.369000000001,20.717558338278906,2382.5025655388035,383.0895193914174,4.1285220232614305e-18,4.347282900360082e-18,-2.1876087709865112e-19,20.725586615940504,2382.204888285688,-2.581808539758526e-19,4.386702877237282e-18,20.887092367548274
6783.9580000000005,20.718811239599685,2382.4012053323586,383.18962669654206,4.131738098267993e-18,4.352762639022867e-18,-2.2102454075487386e-19,20.726922591166478,2382.1031528578483,-2.607932399489412e-19,4.3925313382169346e-18,20.890062528088826
6787.545999999999,20.72008212897801,2382.2997543188303,383.28980682069187,4.135012971999227e-18,4.358247333609037e-18,-2.232343616098111e-19,20.72827457847987,2382.001326283572,-2.6335442956692823e-19,4.398367401566155e-18,20.893016674694408
6791.132,20.721369069188064,2382.1982125770683,383.3900616222442,4.138352186428076e-18,4.363740824521515e-18,-2.253886380934384e-19,20.729640578209157,2381.8994083787393,-2.6586240605384184e-19,4.404214592481918e-18,20.895951546093674
6794.723000000001,20.7226701166871,2382.096580016576,383.4903931352376,4.141761104472532e-18,4.369246875963011e-18,-2.2748577149047953e-19,20.731018588140543,2381.7973987951023,-2.6831525531477333e-19,4.410076359787304e-18,20.898863942705432
6798.312,20.723983324803946,2381.994856379842,383.5908035638539,4.1452448901589495e-18,4.3747691588988344e-18,-2.2952426873988386e-19,20.7324066068092,2381.6952970237835,-2.7071116924981145e-19,4.4159560594087605e-18,20.90175073200292
6801.906,20.72530674690245,2381.8930412451077,383.69129527648994,4.148808489523588e-18,4.3803112344458685e-18,-2.315027449222807e-19,20.733802636754,2381.5931023991784,-2.730484487496402e-19,4.4218569382732286e-18,20.904608853642454
6805.503000000001,20.72663843951383,2381.7911340295673,383.7918707994189,4.152456612296193e-18,4.3858765377316044e-18,-2.3341992543541105e-19,20.735204687729684,2381.490814103264,-2.7532550637182965e-19,4.4277821186680224e-18,20.907435324349745
6809.094,20.72797646543268,2381.6891339930203,383.8925328100473,4.156193714407501e-18,4.391468362266334e-18,-2.3527464785883206e-19,20.73661077987133,2381.3884311703177,-2.775408686983104e-19,4.433734583105811e-18,20.910227242559095
6812.689,20.729318896770724,2381.5870402419578,383.993284129772,4.160023981361647e-18,4.397089844870977e-18,-2.370658635093298e-19,20.738018946805177,2381.2859524920405,-2.796931783745306e-19,4.439717159736178e-18,20.912981792799826
6816.281,20.730663817963244,2381.4848517340924,384.0941277164443,4.163951312512764e-18,4.4027439512023376e-18,-2.3879263868957367e-19,20.73942723870086,2381.183376823072,-2.8178119583206776e-19,4.4457325083448315e-18,20.9156962498261
6819.882,20.73200932872254,2381.3825672833245,384.19506665645326,4.167979306283501e-18,4.408433461916372e-18,-2.404541556328712e-19,20.740833725259563,2381.0807027869105,-2.8380380069667415e-19,4.451783106980175e-18,20.918367982485876
6823.482,20.733353546933294,2381.280185565127,384.2961041564401,4.172111246361688e-18,4.414160959509267e-18,-2.4204971314757917e-19,20.742236498633027,2380.9779288821933,-2.8575999288456836e-19,4.4578712392462556e-18,20.920994457325694
6827.069,20.734694611484557,2381.1777051223585,384.39724353465743,4.1763500889092025e-18,4.419928815874417e-18,-2.4357872696521445e-19,20.743633676268306,2380.8750534893657,-2.876488933901706e-19,4.463998982299373e-18,20.923573241928228
6830.665,20.73603068503378,2381.0751243714785,384.4984882119878,4.180698450815896e-18,4.4257391806131144e-18,-2.4504072979721857e-19,20.74502340367389,2380.772074877694,-2.8946974476962476e-19,4.47016819558552e-18,20.92610200798085
6834.26,20.737359956698228,2380.972441609165,384.59984170263743,4.18515859902857e-18,4.431593970134251e-18,-2.4643537110568194e-19,20.7464038571027,2380.668991212632,-2.9122191132465634e-19,4.476380510353227e-18,20.928578534073665
6837.857,20.73868064466969,2380.86965501931,384.7013076045207,4.189732440983687e-18,4.437494857577873e-18,-2.477624165941867e-19,20.747773246148103,2380.565800563505,-2.9290487899240903e-19,4.4826373199760956e-18,20.931000708226588
6841.448,20.73999099874835,2380.7667626803964,384.8028895893552,4.194421516169732e-18,4.4434432635948505e-18,-2.490217474251183e-19,20.749129816249084,2380.462500911517,-2.9451825494695044e-19,4.488939771116682e-18,20.933366530145246
