7.9742	2.6429e-08	2.2336e-06	2.6092e-08	2.2301e-06	2.6049e-08	3.8486e-07	3.0785e-08	5.1983e-06	4.6562e-08	5.1689e-06
8.8698	2.6429e-08	2.2336e-06	2.6109e-08	2.2302e-06	2.6067e-08	3.8514e-07	3.1146e-08	5.3659e-06	4.8058e-08	5.3353e-06
9.7654	2.6429e-08	2.2336e-06	2.6124e-08	2.2304e-06	2.6084e-08	3.8539e-07	3.1469e-08	5.5161e-06	4.9397e-08	5.4845e-06
10.661	2.6429e-08	2.2336e-06	2.6137e-08	2.2305e-06	2.6099e-08	3.8562e-07	3.1758e-08	5.6506e-06	5.0598e-08	5.6181e-06
11.557	2.6429e-08	2.2336e-06	2.6149e-08	2.2306e-06	2.6113e-08	3.8582e-07	3.2018e-08	5.7712e-06	5.1674e-08	5.7378e-06
12.748	2.6429e-08	2.2336e-06	2.6163e-08	2.2308e-06	2.6129e-08	3.8606e-07	3.2322e-08	5.9124e-06	5.2934e-08	5.8781e-06
13.939	2.6429e-08	2.2336e-06	2.6175e-08	2.2309e-06	2.6143e-08	3.8626e-07	3.2585e-08	6.0347e-06	5.4025e-08	5.9995e-06
15.131	2.6429e-08	2.2336e-06	2.6186e-08	2.231e-06	2.6154e-08	3.8644e-07	3.2812e-08	6.1404e-06	5.4968e-08	6.1045e-06
16.322	2.6429e-08	2.2336e-06	2.6195e-08	2.2311e-06	2.6165e-08	3.8659e-07	3.3009e-08	6.2319e-06	5.5785e-08	6.1954e-06
17.514	2.6429e-08	2.2336e-06	2.6203e-08	2.2312e-06	2.6174e-08	3.8672e-07	3.318e-08	6.3111e-06	5.6492e-08	6.2741e-06
18.705	2.6429e-08	2.2336e-06	2.621e-08	2.2312e-06	2.6181e-08	3.8684e-07	3.3327e-08	6.3797e-06	5.7104e-08	6.3422e-06
20.555	2.6429e-08	2.2336e-06	2.6218e-08	2.2313e-06	2.6191e-08	3.8699e-07	3.3518e-08	6.4684e-06	5.7896e-08	6.4303e-06
22.405	2.6429e-08	2.2336e-06	2.6225e-08	2.2314e-06	2.6199e-08	3.8711e-07	3.3671e-08	6.5394e-06	5.8529e-08	6.5008e-06
24.255	2.6429e-08	2.2336e-06	2.6231e-08	2.2314e-06	2.6206e-08	3.872e-07	3.3793e-08	6.5961e-06	5.9036e-08	6.5572e-06
26.104	2.6429e-08	2.2336e-06	2.6236e-08	2.2315e-06	2.6211e-08	3.8728e-07	3.3891e-08	6.6416e-06	5.9441e-08	6.6023e-06
27.954	2.6429e-08	2.2336e-06	2.6239e-08	2.2315e-06	2.6215e-08	3.8734e-07	3.3969e-08	6.6779e-06	5.9766e-08	6.6384e-06
29.804	2.6429e-08	2.2336e-06	2.6242e-08	2.2315e-06	2.6218e-08	3.8739e-07	3.4032e-08	6.707e-06	6.0026e-08	6.6673e-06
32.18	2.6429e-08	2.2336e-06	2.6245e-08	2.2316e-06	2.6221e-08	3.8744e-07	3.4095e-08	6.7361e-06	6.0285e-08	6.6962e-06
34.556	2.6429e-08	2.2336e-06	2.6247e-08	2.2316e-06	2.6224e-08	3.8747e-07	3.4142e-08	6.7579e-06	6.048e-08	6.7179e-06
36.932	2.6429e-08	2.2336e-06	2.6249e-08	2.2316e-06	2.6226e-08	3.875e-07	3.4177e-08	6.7743e-06	6.0626e-08	6.7341e-06
39.308	2.6429e-08	2.2336e-06	2.625e-08	2.2316e-06	2.6227e-08	3.8752e-07	3.4203e-08	6.7866e-06	6.0736e-08	6.7464e-06
41.684	2.6429e-08	2.2336e-06	2.6251e-08	2.2316e-06	2.6228e-08	3.8754e-07	3.4223e-08	6.7958e-06	6.0818e-08	6.7555e-06
44.06	2.6429e-08	2.2336e-06	2.6252e-08	2.2316e-06	2.6229e-08	3.8755e-07	3.4238e-08	6.8028e-06	6.088e-08	6.7625e-06
47.332	2.6429e-08	2.2336e-06	2.6252e-08	2.2316e-06	2.623e-08	3.8756e-07	3.4253e-08	6.8097e-06	6.0942e-08	6.7693e-06
50.604	2.6429e-08	2.2336e-06	2.6253e-08	2.2316e-06	2.623e-08	3.8757e-07	3.4263e-08	6.8143e-06	6.0983e-08	6.7739e-06
53.875	2.6429e-08	2.2336e-06	2.6253e-08	2.2316e-06	2.6231e-08	3.8757e-07	3.427e-08	6.8174e-06	6.1011e-08	6.777e-06
